Notes		Notes on tables
Notes	Request Version	01.00.31beta
Notes	MIPs (...)	The last two columns in each row list MIPs associated with each variable. The first column in this pair lists the MIPs which are requesting the variable in one or more experiments. The second column lists the MIPs proposing experiments in which this variable is requested. E.g. If a variable is requested in a DECK experiment by HighResMIP, then HighResMIP appears in the first column and DECK in the second
Notes	Table	Reference Volume (1 deg. atmosphere, 0.5 deg. ocean)
Notes	AERmon	15G
Notes	Amon	19G
Notes	CFmon	4G
Notes	Efx	0M
Notes	Emon	1G
Notes	Eyr	81M
Notes	LImon	139M
Notes	Lmon	2G
Notes	Ofx	7M
Notes	Omon	19G
Notes	SIday	2G
Notes	SImon	279M
Notes	day	12G
Notes	fx	1M
MIP table	Priority	Long name	units	description	comment	Variable Name	CF Standard Name	cell_methods	positive	type	dimensions	CMOR Name	modeling_realm	frequency	cell_measures	prov	provNote	rowIndex	UID	vid	stid	Structure Title	valid_min	valid_max	ok_min_mean_abs	ok_max_mean_abs	MIPs (requesting)	MIPs (by experiment)	Number of Years	Slice Type	Years	Grid	
AERmon	Lowest priority value set in request for this variable for this experiment	NetCDF Global Attribute			Name of variable in file			CMOR directive			CMOR name, unique within table										CMOR variable identifier	MIP variable identifier	Structure identifier										
AERmon	1	Ambient Aerosol Optical Thickness at 550nm	1	AOD from the ambient aerosols (i.e., includes aerosol water).  Does not include AOD from stratospheric aerosols if these are prescribed but includes other possible background aerosol types. Needs a comment attribute 'wavelength: 550nm'	AOD from ambient aerosols (i.e., includes aerosol water).  Does not include AOD from stratospheric aerosols if these are prescribed but includes other possible background aerosol types. Needs a comment attribute 'wavelength: 550 nm'	od550aer	atmosphere_optical_thickness_due_to_ambient_aerosol_particles	area: time: mean		real	longitude latitude time lambda550nm	od550aer	aerosol	mon	area: areacella	AERmon ((isd.003))	AERmon-oth	-1	19c01942-81b1-11e6-92de-ac72891c3257	8f2fb9e812c26ee6cb8d9673e09d2644	dabd02ac-16f4-11e8-b44a-a44cc8186c64	Temporal mean, Global field (single level) [XY-na] {:lambda550nm} [am-tm]					AerChemMIP,CFMIP,CMIP,DAMIP,GeoMIP,HighResMIP,PMIP,RFMIP,VIACSAB	AerChemMIP,RFMIP	All			
AERmon	1	Aerosol Water Optical Thickness at 550nm	1	proposed name: atmosphere_optical_thickness_due_to_water_ambient_aerosol		od550aerh2o	atmosphere_optical_thickness_due_to_water_in_ambient_aerosol_particles	area: time: mean		real	longitude latitude time lambda550nm	od550aerh2o	aerosol	mon	area: areacella	AERmon ((isd.003))	AERmon-oth	-1	19c03616-81b1-11e6-92de-ac72891c3257	3a9ddc45d480891285324a10ce98bc62	dabd02ac-16f4-11e8-b44a-a44cc8186c64	Temporal mean, Global field (single level) [XY-na] {:lambda550nm} [am-tm]					AerChemMIP,DAMIP,HighResMIP,RFMIP	AerChemMIP,RFMIP	All			
AERmon	1	Aerosol Optical Depth at 550nm Due to Biomass Burning	1	total organic aerosol AOD due to biomass burning (excluding so4, nitrate BB components)		od550bb	atmosphere_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles	area: time: mean		real	longitude latitude time lambda550nm	od550bb	aerosol	mon	area: areacella	AERmon ((isd.003))	AERmon-oth	-1	19bea26a-81b1-11e6-92de-ac72891c3257	a0c10a4b65d3b79db581a649058a08b1	dabd02ac-16f4-11e8-b44a-a44cc8186c64	Temporal mean, Global field (single level) [XY-na] {:lambda550nm} [am-tm]					AerChemMIP,DAMIP,HighResMIP,RFMIP	AerChemMIP,RFMIP	All			
AERmon	1	Black Carbon Optical Thickness at 550nm	1	Total aerosol AOD due to black carbon aerosol at a wavelength of 550 nanometres.		od550bc	atmosphere_optical_thickness_due_to_black_carbon_ambient_aerosol	area: time: mean		real	longitude latitude time lambda550nm	od550bc	aerosol	mon	area: areacella	AERmon ((isd.003))	AERmon-oth	-1	19bf8f18-81b1-11e6-92de-ac72891c3257	15f4ad18bed7c35304209c651ef3758a	dabd02ac-16f4-11e8-b44a-a44cc8186c64	Temporal mean, Global field (single level) [XY-na] {:lambda550nm} [am-tm]					AerChemMIP,DAMIP,HighResMIP,RFMIP	AerChemMIP,RFMIP	All			
AERmon	1	Dust Optical Thickness at 550nm	1	Total aerosol AOD due to dust aerosol at a wavelength of 550 nanometres.		od550dust	atmosphere_optical_thickness_due_to_dust_ambient_aerosol_particles	area: time: mean		real	longitude latitude time lambda550nm	od550dust	aerosol	mon	area: areacella	AERmon ((isd.003))	AERmon-oth	-1	19bf97d8-81b1-11e6-92de-ac72891c3257	6bc406259290f4e4beaaaf960455d779	dabd02ac-16f4-11e8-b44a-a44cc8186c64	Temporal mean, Global field (single level) [XY-na] {:lambda550nm} [am-tm]					AerChemMIP,DAMIP,HighResMIP,PMIP,RFMIP	AerChemMIP,RFMIP	All			
AERmon	1	Ambient Fine Aerosol Optical Depth at 550nm	1	od550 due to particles with wet diameter less than 1 um  (ambient here means wetted). When models do not include explicit size information, it can be assumed that all anthropogenic aerosols and natural secondary aerosols have diameter less than 1 um.	od550 due to particles with wet diameter less than 1 um  (''ambient'' means ''wetted''). When models do not include explicit size information, it can be assumed that all anthropogenic aerosols and natural secondary aerosols have diameter less than 1 um.	od550lt1aer	atmosphere_optical_thickness_due_to_pm1_ambient_aerosol_particles	area: time: mean		real	longitude latitude time lambda550nm	od550lt1aer	aerosol	mon	area: areacella	AERmon ((isd.003))	AERmon-oth	-1	19be6656-81b1-11e6-92de-ac72891c3257	05aec7fe79d030ffc90a089a6a60b0f2	dabd02ac-16f4-11e8-b44a-a44cc8186c64	Temporal mean, Global field (single level) [XY-na] {:lambda550nm} [am-tm]					AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP,RFMIP,VIACSAB	AerChemMIP,RFMIP	All			
AERmon	1	Nitrate Aerosol Optical Depth at 550nm	1	Total aerosol AOD due to nitrate aerosol at a wavelength of 550 nanometres.		od550no3	atmosphere_optical_thickness_due_to_nitrate_ambient_aerosol_particles	area: time: mean		real	longitude latitude time lambda550nm	od550no3	aerosol	mon	area: areacella	AERmon ((isd.003))	AERmon-oth	-1	19bfd216-81b1-11e6-92de-ac72891c3257	9e383b9714070f2b9f44effca08f50ac	dabd02ac-16f4-11e8-b44a-a44cc8186c64	Temporal mean, Global field (single level) [XY-na] {:lambda550nm} [am-tm]					AerChemMIP,DAMIP,HighResMIP,RFMIP	AerChemMIP,RFMIP	All			
AERmon	1	Total Organic Aerosol Optical Depth at 550nm	1	Total aerosol AOD due to organic aerosol at a wavelength of 550 nanometres.	total organic aerosol AOD, comprises all organic aerosols, primary + secondary ; natural + anthropogenic including biomasss burning organic aerosol	od550oa	atmosphere_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles	area: time: mean		real	longitude latitude time lambda550nm	od550oa	aerosol	mon	area: areacella	AERmon ((isd.003))	AERmon-oth	-1	19c03a6c-81b1-11e6-92de-ac72891c3257	88dbb9df33c0581eefa084932d25ad0a	dabd02ac-16f4-11e8-b44a-a44cc8186c64	Temporal mean, Global field (single level) [XY-na] {:lambda550nm} [am-tm]					AerChemMIP,DAMIP,HighResMIP,RFMIP	AerChemMIP,RFMIP	All			
AERmon	1	Sulfate Aerosol Optical Depth at 550nm	1	Total aerosol AOD due to sulfate aerosol at a wavelength of 550 nanometres.		od550so4	atmosphere_optical_thickness_due_to_sulfate_ambient_aerosol_particles	area: time: mean		real	longitude latitude time lambda550nm	od550so4	aerosol	mon	area: areacella	AERmon ((isd.003))	AERmon-oth	-1	19bf19ca-81b1-11e6-92de-ac72891c3257	b9ca453bfa3c606401892e5768ca7d6c	dabd02ac-16f4-11e8-b44a-a44cc8186c64	Temporal mean, Global field (single level) [XY-na] {:lambda550nm} [am-tm]					AerChemMIP,DAMIP,HighResMIP,PMIP,RFMIP	AerChemMIP,RFMIP	All			
AERmon	1	Particulate Organic Aerosol Optical Depth at 550nm	1	Total organic aerosol AOD due to secondary aerosol  at a wavelength of 550 nanometres.	total organic aerosol AOD due to secondary aerosol formation	od550soa	atmosphere_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles	area: time: mean		real	longitude latitude time lambda550nm	od550soa	aerosol	mon	area: areacella	AERmon ((isd.003))	AERmon-oth	-1	0facb764-817d-11e6-b80b-5404a60d96b5	c682767d841fcdb714a3914519fabf93	dabd02ac-16f4-11e8-b44a-a44cc8186c64	Temporal mean, Global field (single level) [XY-na] {:lambda550nm} [am-tm]					AerChemMIP,DAMIP,HighResMIP,RFMIP	AerChemMIP,RFMIP	All			
AERmon	1	Sea-Salt Aerosol Optical Depth at 550nm	1	Total aerosol AOD due to sea salt aerosol at a wavelength of 550 nanometres.		od550ss	atmosphere_optical_thickness_due_to_sea_salt_ambient_aerosol_particles	area: time: mean		real	longitude latitude time lambda550nm	od550ss	aerosol	mon	area: areacella	AERmon ((isd.003))	AERmon-oth	-1	19bec380-81b1-11e6-92de-ac72891c3257	a4105b51d498d46985677801436e7649	dabd02ac-16f4-11e8-b44a-a44cc8186c64	Temporal mean, Global field (single level) [XY-na] {:lambda550nm} [am-tm]					AerChemMIP,DAMIP,HighResMIP,RFMIP	AerChemMIP,RFMIP	All			
MIP table	Priority	Long name	units	description	comment	Variable Name	CF Standard Name	cell_methods	positive	type	dimensions	CMOR Name	modeling_realm	frequency	cell_measures	prov	provNote	rowIndex	UID	vid	stid	Structure Title	valid_min	valid_max	ok_min_mean_abs	ok_max_mean_abs	MIPs (requesting)	MIPs (by experiment)	Number of Years	Slice Type	Years	Grid	
Amon	Lowest priority value set in request for this variable for this experiment	NetCDF Global Attribute			Name of variable in file			CMOR directive			CMOR name, unique within table										CMOR variable identifier	MIP variable identifier	Structure identifier										
Amon	1	Near-Surface Air Temperature	K	near-surface (usually, 2 meter) air temperature		tas	air_temperature	area: time: mean		real	longitude latitude time height2m	tas	atmos	mon	area: areacella	Amon ((isd.003))	Amon_2d	14	bab9237c-e5dd-11e5-8482-ac72891c3257	5c4978e802ba55d5a298cf1b3bdc2b3a	f7e1ef26-562c-11e6-a2a4-ac72891c3257	Temporal mean, Global field (single level) [XY-na] {:height2m} [tmean]	170.0 r	350.0 r	255.0 r	295.0 r	AerChemMIP,C4MIP,CDRMIP,CFMIP,CMIP,DAMIP,DCPP,DynVarMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,PAMIP,PMIP,RFMIP,VIACSAB,VolMIP	AerChemMIP,CMIP,RFMIP	All			
Amon	1	Surface Temperature	K	Temperature of the lower boundary of the atmosphere	Surface temperature (skin for open ocean)	ts	surface_temperature	area: time: mean		real	longitude latitude time	ts	atmos	mon	area: areacella	Amon ((isd.003))	Amon_2d	15	babaef0e-e5dd-11e5-8482-ac72891c3257	90c49fce92dc1f21647dad07d1342843	f7dcac96-562c-11e6-a2a4-ac72891c3257	Temporal mean, Global field (single level) [XY-na] [am-tm]	170.0 r	340.0 r	255.0 r	295.0 r	AerChemMIP,C4MIP,CFMIP,CMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,PAMIP,PMIP,RFMIP,VIACSAB,VolMIP	AerChemMIP,CMIP,RFMIP	All			
Amon	1	Daily Minimum Near-Surface Air Temperature	K	minimum near-surface (usually, 2 meter) air temperature (add cell_method attribute 'time: min')	monthly mean of the daily-minimum near-surface air temperature.	tasmin	air_temperature	area: mean time: minimum within days time: mean over days		real	longitude latitude time height2m	tasmin	atmos	mon	area: areacella	Amon ((isd.003))	Amon_2d	16	bab955ea-e5dd-11e5-8482-ac72891c3257	cce3dd39c138bf3c4d713263cc2e6cff	f7e03122-562c-11e6-a2a4-ac72891c3257	Temporal mean, Global field (single level) [XY-na] {:height2m} [dmin]	165.0 r	345.0 r	250.0 r	290.0 r	AerChemMIP,C4MIP,CFMIP,CMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,PAMIP,PMIP,RFMIP,VIACSAB,VolMIP	AerChemMIP,CMIP,RFMIP	All			
Amon	1	Daily Maximum Near-Surface Air Temperature	K	maximum near-surface (usually, 2 meter) air temperature (add cell_method attribute 'time: max')	monthly mean of the daily-maximum near-surface air temperature.	tasmax	air_temperature	area: mean time: maximum within days time: mean over days		real	longitude latitude time height2m	tasmax	atmos	mon	area: areacella	Amon ((isd.003))	Amon_2d	17	bab942a8-e5dd-11e5-8482-ac72891c3257	2dd48e8c50b4b88a83ff07d308e4e642	f7e04194-562c-11e6-a2a4-ac72891c3257	Temporal mean, Global field (single level) [XY-na] {:height2m} [dmax]	175.0 r	355.0 r	260.0 r	300.0 r	AerChemMIP,C4MIP,CFMIP,CMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,PAMIP,PMIP,RFMIP,VIACSAB,VolMIP	AerChemMIP,CMIP,RFMIP	All			
Amon	1	Sea Level Pressure	Pa	Sea Level Pressure	not, in general, the same as surface pressure	psl	air_pressure_at_mean_sea_level	area: time: mean		real	longitude latitude time	psl	atmos	mon	area: areacella	Amon ((isd.003))	Amon_2d	18	bab48ce0-e5dd-11e5-8482-ac72891c3257	3d23c359f44d6a153c4dcab9e07d7cb6	f7dcac96-562c-11e6-a2a4-ac72891c3257	Temporal mean, Global field (single level) [XY-na] [am-tm]	91000.0 r	109000.0 r	96000.0 r	106000.0 r	AerChemMIP,C4MIP,CDRMIP,CFMIP,CMIP,DAMIP,DCPP,DynVarMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,PAMIP,PMIP,RFMIP,VIACSAB,VolMIP	AerChemMIP,CMIP,RFMIP	All			
Amon	1	Surface Air Pressure	Pa	surface pressure (not mean sea-level pressure), 2-D field to calculate the 3-D pressure field from hybrid coordinates	not, in general, the same as mean sea-level pressure	ps	surface_air_pressure	area: time: mean		real	longitude latitude time	ps	atmos	mon	area: areacella	Amon ((isd.003))	Amon_2d	19	bab47b56-e5dd-11e5-8482-ac72891c3257	8c9504d28596e05586c8e193082ac617	f7dcac96-562c-11e6-a2a4-ac72891c3257	Temporal mean, Global field (single level) [XY-na] [am-tm]	47500.0 r	112000.0 r	93000.0 r	100000.0 r	AerChemMIP,C4MIP,CFMIP,CMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,PAMIP,PMIP,RFMIP,VIACSAB,VolMIP	AerChemMIP,CMIP,RFMIP	All			
Amon	1	Eastward Near-Surface Wind	m s-1	Eastward component of the near-surface (usually, 10 meters)  wind		uas	eastward_wind	area: time: mean		real	longitude latitude time height10m	uas	atmos	mon	area: areacella	Amon ((isd.003))	Amon_2d	20	babb67c2-e5dd-11e5-8482-ac72891c3257	e72b243a2a1c8691ab0168d8b62534c2	af250420-1e00-11e7-a625-5404a60d96b5	Temporal mean, Global field (single level) [XY-na] {:height10m} [tmean]	-80.0 r	80.0 r	1.0 r	10.0 r	AerChemMIP,C4MIP,CFMIP,CMIP,DAMIP,DCPP,DynVarMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,PAMIP,PMIP,RFMIP,VIACSAB,VolMIP	AerChemMIP,RFMIP	All			
Amon	1	Northward Near-Surface Wind	m s-1	Northward component of the near surface wind		vas	northward_wind	area: time: mean		real	longitude latitude time height10m	vas	atmos	mon	area: areacella	Amon ((isd.003))	Amon_2d	21	babbcd34-e5dd-11e5-8482-ac72891c3257	86b1cd51f370e346ecb20f1e80cb6ea4	af250420-1e00-11e7-a625-5404a60d96b5	Temporal mean, Global field (single level) [XY-na] {:height10m} [tmean]	-80.0 r	80.0 r	1.0 r	10.0 r	AerChemMIP,C4MIP,CDRMIP,CFMIP,CMIP,DAMIP,DCPP,DynVarMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,PAMIP,PMIP,RFMIP,VIACSAB,VolMIP	AerChemMIP,RFMIP	All			
Amon	1	Near-Surface Wind Speed	m s-1	near-surface (usually, 10 meters) wind speed.	This is the mean of the speed, not the speed computed from the mean u and v components of wind	sfcWind	wind_speed	area: time: mean		real	longitude latitude time height10m	sfcWind	atmos	mon	area: areacella	Amon ((isd.003))	Amon_2d	22	bab6f494-e5dd-11e5-8482-ac72891c3257	4b97609a32d53dff5b8e73729e4f258b	af250420-1e00-11e7-a625-5404a60d96b5	Temporal mean, Global field (single level) [XY-na] {:height10m} [tmean]	0.0 r	80.0 r	1.0 r	15.0 r	AerChemMIP,C4MIP,CFMIP,CMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,PAMIP,PMIP,RFMIP,VIACSAB,VolMIP	AerChemMIP,RFMIP	All			
Amon	1	Near-Surface Relative Humidity	%	The relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.	This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.	hurs	relative_humidity	area: time: mean		real	longitude latitude time height2m	hurs	atmos	mon	area: areacella	Amon ((isd.003))	Amon_2d	23	baaff41e-e5dd-11e5-8482-ac72891c3257	c75f684ec69602e9de82b48e53afb2cc	f7e1ef26-562c-11e6-a2a4-ac72891c3257	Temporal mean, Global field (single level) [XY-na] {:height2m} [tmean]	-0.001 r	100.001 r	50.0 s	99.0 s	AerChemMIP,C4MIP,CFMIP,CMIP,DAMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,PMIP,RFMIP,VIACSAB,VolMIP	AerChemMIP,RFMIP	All			
Amon	1	Near-Surface Specific Humidity	1	Near-surface (usually, 2 meter) specific humidity.		huss	specific_humidity	area: time: mean		real	longitude latitude time height2m	huss	atmos	mon	area: areacella	Amon ((isd.003))	Amon_2d	24	bab01dfe-e5dd-11e5-8482-ac72891c3257	ebfefc2ab8716ef597b128171b275945	f7e1ef26-562c-11e6-a2a4-ac72891c3257	Temporal mean, Global field (single level) [XY-na] {:height2m} [tmean]	0.0 r	0.03 r	0.005 r	0.012 r	AerChemMIP,C4MIP,CFMIP,CMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,PAMIP,PMIP,RFMIP,VIACSAB,VolMIP	AerChemMIP,RFMIP	All			
Amon	1	Precipitation	kg m-2 s-1	includes both liquid and solid phases	at surface; includes both liquid and solid phases from all types of clouds (both large-scale and convective)	pr	precipitation_flux	area: time: mean		real	longitude latitude time	pr	atmos	mon	area: areacella	Amon ((isd.003))	Amon_2d	25	bab3cb52-e5dd-11e5-8482-ac72891c3257	62f26742cf240c1b5169a5cd511196b6	f7dcac96-562c-11e6-a2a4-ac72891c3257	Temporal mean, Global field (single level) [XY-na] [am-tm]	-1e-06 r	0.0015 r	1.5e-05 r	4e-05 r	AerChemMIP,C4MIP,CDRMIP,CFMIP,CMIP,DAMIP,DCPP,DynVarMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,PAMIP,PMIP,RFMIP,VIACSAB,VolMIP	AerChemMIP,CMIP,RFMIP	All			
